12.06	-0.533512
12.08	-0.39494
12.1	-0.25627
12.12	-0.117698
12.14	-0.198744
12.16	-0.27979
12.18	-0.611814
12.2	-0.345352
12.22	-0.07889
12.24	-0.484904
12.26	-0.357014
12.28	-0.229026
12.3	-0.330064
12.32	-0.184142
12.34	-0.038122
12.36	0.1078
12.38	0.253722
12.4	0.141708
12.42	0.029694
12.44	-0.08232
12.46	0.045374
12.48	0.173068
12.5	0.300762
12.52	0.428456
12.54	0.21217
12.56	-0.004116
12.58	-0.220402
12.6	-0.436688
12.62	-0.356524
12.64	-0.276262
12.66	-0.196098
12.68	-0.115836
12.7	-0.23961
12.72	-0.363286
12.74	-0.486962
12.76	-0.576436
12.78	-0.66591
12.8	-0.755286
12.82	-0.84476
12.84	-0.934234
12.86	-0.615048
12.88	-0.295764
12.9	0.023422
12.92	0.342608
12.94	0.431102
12.96	0.519498
12.98	0.311248
13	0.102998
13.02	-0.105154
13.04	-0.313404
13.06	-0.521654
13.08	0.018228
13.1	0.558208
13.12	0.19453
13.14	-0.169148
13.16	-0.532924
13.18	-0.117992
13.2	0.297038
13.22	0.71197
13.24	1.126902
13.26	0.709226
13.28	0.29155
13.3	-0.126224
13.32	0.118776
13.34	0.363678
13.36	0.344666
13.38	0.325654
13.4	0.181594
13.42	0.037534
13.44	0.033516
13.46	-0.213738
13.48	-0.460992
13.5	-0.708246
13.52	-0.9555
13.54	-1.202754
13.56	-0.815066
13.58	-0.427476
13.6	-0.039886
13.62	0.347802
13.64	0.735392
13.66	1.12308
13.68	0.761362
13.7	0.399644
13.72	0.037926
13.74	0.027832
13.76	0.017836
13.78	-0.540274
13.8	0.463736
13.82	0.511854
13.84	0.56007
13.86	0.608188
13.88	0.656404
13.9	0.704522
13.92	0.26509
13.94	-0.174342
13.96	-0.613774
13.98	-1.053206
14	-1.492736
14.02	-1.233918
14.04	-0.9751
14.06	-0.716282
14.08	-0.457464
14.1	-0.198646
14.12	0.060172
14.14	0.31899
14.16	0.084182
14.18	-0.150626
14.2	-0.385336
14.22	-0.620144
14.24	-0.325556
14.26	-0.03087
14.28	0.263718
14.3	0.117208
14.32	-0.0294
14.34	0.03283
14.36	0.09506
14.38	0.15729
14.4	0.219422
14.42	0.41307
14.44	0.606718
14.46	0.800366
14.48	0.340746
14.5	-0.118776
14.52	-0.128282
14.54	-0.137886
14.56	-0.516852
14.58	-0.249312
14.6	0.018228
14.62	0.285768
14.64	0.553308
14.66	0.820848
14.68	0.171892
14.7	-0.477162
14.72	-0.203252
14.74	0.070756
14.76	0.344666
14.78	-0.051744
14.8	-0.448056
14.82	-0.844466
14.84	-0.68208
14.86	-0.519694
14.88	-0.357308
14.9	-0.194922
14.92	-0.032536
14.94	0.12985
14.96	0.292236
14.98	0.107898
15	-0.076538
15.02	-0.260876
15.04	-0.055174
15.06	0.150528
15.08	0.35623
15.1	0.561932
15.12	0.309582
15.14	0.057232
15.16	-0.195216
15.18	-0.019698
15.2	0.155722
15.22	-0.100352
15.24	-0.356328
15.26	-0.612402
15.28	-0.46844
15.3	-0.324478
15.32	-0.484218
15.34	-0.64386
15.36	-0.8036
15.38	-0.48804
15.4	-0.17248
15.42	0.14308
15.44	0.45864
15.46	0.7742
15.48	0.4655
15.5	0.1568
15.52	-0.1519
15.54	-0.009996
15.56	0.132006
15.58	0.27391
15.6	0.415912
15.62	0.557816
15.64	0.370538
15.66	0.18326
15.68	-0.004018
15.7	-0.191296
15.72	-0.041846
15.74	0.107604
15.76	0.257054
15.78	0.406504
15.8	0.178458
15.82	-0.049588
15.84	-0.085652
15.86	-0.365148
15.88	-0.644742
15.9	-0.2548
15.92	0.13524
15.94	0.525182
15.96	0.915124
15.98	0.576534
16	0.238042
16.02	-0.100548
16.04	-0.43904
16.06	-0.106134
16.08	-0.183162
16.1	-0.26019
16.12	-0.337218
16.14	-0.245294
16.16	-0.153272
16.18	-0.061348
16.2	-0.098882
16.22	-0.136416
16.24	0.14602
16.26	0.428456
16.28	0.339374
16.3	0.205604
16.32	0.071834
16.34	-0.061936
16.36	-0.195706
16.38	0.075166
16.4	0.346136
16.42	0.334082
16.44	0.322126
16.46	0.310072
16.48	0.235494
16.5	0.160916
16.52	0.096236
16.54	0.031556
16.56	-0.033222
16.58	0.215796
16.6	-0.190218
16.62	-0.59633
16.64	-1.002344
16.66	-0.769006
16.68	-0.535668
16.7	-0.302232
16.72	-0.068894
16.74	0.164444
16.76	0.190708
16.78	0.216972
16.8	0.243334
16.82	0.177282
16.84	-0.019796
16.86	-0.216874
16.88	-0.027244
16.9	0.162288
16.92	0.35182
16.94	0.54145
16.96	0.730982
16.98	0.607894
17	0.484904
17.02	0.361816
17.04	-0.01421
17.06	0.450702
17.08	0.399742
17.1	0.348684
17.12	0.297626
17.14	0.355348
17.16	0.41307
17.18	0.470694
17.2	0.528416
17.22	0.484806
17.24	0.441196
17.26	0.397488
17.28	0.353878
17.3	0.310268
17.32	0.060172
17.34	-0.189826
17.36	-0.439922
17.38	-0.68992
17.4	-0.940016
17.42	-0.75901
17.44	-0.578102
17.46	-0.397096
17.48	-0.216188
17.5	-0.035182
17.52	0.145726
17.54	0.09849
17.56	0.051254
17.58	0.004018
17.6	-0.043218
17.62	-0.090454
17.64	-0.116522
17.66	-0.149254
17.68	-0.181888
17.7	-0.21462
17.72	-0.096334
17.74	0.021952
17.76	0.140238
17.78	0.03283
17.8	-0.07448
17.82	-0.181888
17.84	-0.072226
17.86	0.037534
17.88	0.147196
17.9	0.256956
17.92	0.099568
17.94	-0.05782
17.96	-0.215208
17.98	-0.011858
18	0.191394
18.02	0.394646
18.04	0.276948
18.06	0.15925
18.08	0.041552
18.1	0.019208
18.12	-0.003038
18.14	-0.025284
18.16	-0.047628
18.18	-0.069874
18.2	-0.092218
18.22	-0.114464
18.24	-0.136808
18.26	-0.1715
18.28	-0.206192
18.3	-0.240884
18.32	-0.275674
18.34	-0.310366
18.36	-0.345058
18.38	-0.41209
18.4	-0.479122
18.42	-0.348782
18.44	-0.218442
18.46	-0.088102
18.48	0.042238
18.5	0.172676
18.52	0.069972
18.54	-0.032732
18.56	-0.135534
18.58	0.128772
18.6	0.393078
18.62	0.657384
18.64	0.47236
18.66	0.287336
18.68	0.102214
18.7	-0.08281
18.72	-0.267834
18.74	-0.452858
18.76	-0.30919
18.78	-0.165424
18.8	-0.021756
18.82	0.121912
18.84	0.262934
18.86	0.403858
18.88	0.544782
18.9	0.318794
18.92	0.092708
18.94	-0.13328
18.96	-0.140336
18.98	-0.147392
19	-0.154448
19.02	-0.412482
19.04	-0.26313
19.06	-0.113778
19.08	0.035574
19.1	0.184926
19.12	0.334278
19.14	0.30527
19.16	0.276262
19.18	0.285866
19.2	0.29547
19.22	0.305074
19.24	0.038024
19.26	-0.229026
19.28	-0.496076
19.3	-0.37436
19.32	-0.252742
19.34	-0.131026
19.36	-0.00931
19.38	0.112308
19.4	0.234024
19.42	0.355642
19.44	0.102606
19.46	-0.15043
19.48	-0.403466
19.5	-0.656502
19.52	-0.510286
19.54	-0.36407
19.56	-0.217756
19.58	-0.07154
19.6	0.074676
19.62	0.220892
19.64	0.367206
19.66	0.392098
19.68	0.417088
19.7	0.441686
19.72	0.466382
19.74	0.49098
19.76	0.44541
19.78	0.39984
19.8	0.281848
19.82	0.163758
19.84	0.045766
19.86	-0.072324
19.88	-0.011368
19.9	0.049588
19.92	0.110544
19.94	0.1715
19.96	-0.020678
19.98	-0.212954
20	-0.40523
20.02	-0.597408
20.04	-0.789684
20.06	-0.68551
20.08	-0.581238
20.1	-0.477064
20.12	-0.37289
20.14	-0.250586
20.16	-0.12838
20.18	-0.006174
20.2	0.11613
20.22	0.238336
20.24	0.36064
20.26	0.482846
20.28	0.291452
20.3	0.100058
20.32	-0.091336
20.34	-0.282632
20.36	-0.474026
20.38	-0.66542
20.4	-0.476476
20.42	-0.287532
20.44	-0.098588
20.46	0.090356
20.48	0.279398
20.5	0.468342
20.52	0.240688
20.54	0.013034
20.56	-0.21462
20.58	-0.442274
20.6	-0.669928
20.62	-0.487844
20.64	-0.30576
20.66	-0.123676
20.68	0.058408
20.7	0.240394
20.72	0.422478
20.74	0.604562
20.76	0.786646
20.78	0.96873
20.8	0.632296
20.82	0.295862
20.84	-0.040572
20.86	-0.377104
20.88	-0.713538
20.9	-0.587902
20.92	-0.462266
20.94	-0.33663
20.96	-0.316638
20.98	-0.296744
21	-0.276752
21.02	-0.038808
21.04	0.199136
21.06	0.030674
21.08	-0.137788
21.1	-0.306152
21.12	-0.474614
21.14	-0.643076
21.16	-0.502936
21.18	-0.362796
21.2	-0.222656
21.22	-0.082614
21.24	0.057526
21.26	0.197666
21.28	0.264404
21.3	0.331142
21.32	0.397978
21.34	0.464716
21.36	0.531454
21.38	0.34643
21.4	0.161406
21.42	0.158956
21.44	0.156604
21.46	0.154252
21.48	0.073206
21.5	-0.00784
21.52	-0.088886
21.54	0.007056
21.56	0.102998
21.58	0.19894
21.6	0.294882
21.62	0.390922
21.64	0.340844
21.66	0.290766
21.68	0.240786
21.7	0.30135
21.72	0.362012
21.74	0.422674
21.76	0.483238
21.78	0.5439
21.8	0.604464
21.82	-0.051548
21.84	-0.70756
21.86	-0.620928
21.88	-0.534198
21.9	-0.447468
21.92	-0.360738
21.94	-0.360444
21.96	-0.36015
21.98	-0.359856
22	-0.17297
22.02	0.014014
22.04	0.200998
22.06	0.387884
22.08	0.574868
22.1	0.348488
22.12	0.12201
22.14	-0.104468
22.16	-0.330848
22.18	-0.557326
22.2	-0.441196
22.22	-0.325066
22.24	-0.208838
22.26	-0.092708
22.28	0.023422
22.3	-0.020384
22.32	-0.064092
22.34	-0.107898
22.36	-0.151704
22.38	-0.1176
22.4	-0.083398
22.42	-0.049294
22.44	-0.015092
22.46	0.01911
22.48	0.004998
22.5	-0.009016
22.52	0.11123
22.54	0.231574
22.56	0.35182
22.58	0.472164
22.6	0.59241
22.62	0.712754
22.64	0.279006
22.66	-0.154742
22.68	-0.588392
22.7	-0.496762
22.72	-0.405132
22.74	-0.313502
22.76	-0.30723
22.78	-0.300958
22.8	-0.294686
22.82	-0.182574
22.84	-0.070462
22.86	0.04165
22.88	0.15386
22.9	0.265972
22.92	0.378084
22.94	0.29155
22.96	0.205016
22.98	0.228732
23	0.252448
23.02	0.276262
23.04	0.299978
23.06	0.323792
23.08	0.134358
23.1	-0.054978
23.12	-0.244412
23.14	-0.216384
23.16	-0.188454
23.18	-0.160524
23.2	-0.132594
23.22	-0.123578
23.24	-0.11466
23.26	-0.016562
23.28	0.081634
23.3	0.179732
23.32	0.27783
23.34	0.375928
23.36	0.474124
23.38	0.367402
23.4	0.26068
23.42	0.153958
23.44	0.047236
23.46	-0.059486
23.48	-0.166208
23.5	-0.07644
23.52	0.013328
23.54	0.103096
23.56	0.192864
23.58	0.282632
23.6	-0.049392
23.62	-0.381514
23.64	-0.229516
23.66	-0.077518
23.68	0.074382
23.7	0.22638
23.72	0.069286
23.74	-0.08771
23.76	-0.244804
23.78	-0.4018
23.8	-0.558894
23.82	-0.28616
23.84	-0.013426
23.86	0.25921
23.88	0.531944
23.9	0.351526
23.92	0.171108
23.94	-0.009408
23.96	-0.189826
23.98	-0.370244
24	-0.223538
24.02	-0.076832
24.04	0.069874
24.06	0.21658
24.08	0.363286
24.1	0.509992
24.12	0.656698
24.14	0.803404
24.16	0.30233
24.18	-0.198646
24.2	-0.69972
24.22	-1.200794
24.24	-0.847112
24.26	-0.49343
24.28	-0.139748
24.3	0.213934
24.32	0.567616
24.34	0.9212
24.36	1.274882
24.38	0.353878
24.4	-0.567126
24.42	-0.470596
24.44	-0.374066
24.46	-0.277536
24.48	-0.180908
24.5	-0.084378
24.52	-0.357896
24.54	-0.631512
24.56	-0.604562
24.58	-0.577612
24.6	-0.550564
24.62	-0.595154
24.64	-0.639744
24.66	-0.453544
24.68	-0.267344
24.7	-0.081242
24.72	0.104958
24.74	0.29106
24.76	0.307524
24.78	0.323988
24.8	0.340452
24.82	0.356916
24.84	0.448252
24.86	0.539588
24.88	0.631022
24.9	0.722358
24.92	0.813694
24.94	0.35329
24.96	-0.107016
24.98	-0.56742
25	-0.460208
25.02	-0.352996
25.04	-0.245784
25.06	-0.138572
25.08	-0.348978
25.1	-0.559384
25.12	-0.76979
25.14	-0.617792
25.16	-0.465794
25.18	-0.313894
25.2	-0.161896
25.22	-0.009996
25.24	0.090356
25.26	0.190708
25.28	0.29106
25.3	0.391314
25.32	0.491666
25.34	0.592018
25.36	0.69237
25.38	0.792722
25.4	-0.018816
25.42	-0.830354
25.44	-0.689136
25.46	-0.54782
25.48	-0.406504
25.5	-0.519008
25.52	-0.631414
25.54	-0.74382
25.56	-0.856324
25.58	-0.96873
25.6	-0.666204
25.62	-0.36358
25.64	-0.061054
25.66	0.24157
25.68	0.544194
25.7	0.84672
25.72	1.149344
25.74	1.45187
25.76	0.85407
25.78	0.25627
25.8	-0.34153
25.82	-0.939232
25.84	-0.6958
25.86	-0.452368
25.88	-0.208936
25.9	0.034594
25.92	0.278026
25.94	0.521458
25.96	-0.045962
25.98	-0.613284
26	-1.180704
26.02	-0.97608
26.04	-0.771456
26.06	-0.566832
26.08	-0.362208
26.1	-0.157584
26.12	0.04704
26.14	0.251664
26.16	0.456288
26.18	0.660912
26.2	0.865536
26.22	1.07016
26.24	1.274784
26.26	1.07751
26.28	0.880236
26.3	0.682962
26.32	0.48559
26.34	0.392588
26.36	0.299488
26.38	0.206486
26.4	0.113484
26.42	0.07644
26.44	0.039396
26.46	0.002352
26.48	-0.034692
26.5	-0.071736
26.52	-0.10878
26.54	-0.07644
26.56	-0.0441
26.58	-0.01176
26.6	0.02058
26.62	0.05292
26.64	-0.081438
26.66	-0.215894
26.68	-0.35035
26.7	-0.484806
26.72	-0.619262
26.74	-0.494508
26.76	-0.369754
26.78	-0.245
26.8	-0.120246
26.82	0.004508
26.84	0.047236
26.86	0.090062
26.88	0.13279
26.9	0.175518
26.92	0.218344
26.94	0.086534
26.96	-0.045276
26.98	-0.177086
27	-0.308896
27.02	-0.223048
27.04	-0.137298
27.06	-0.051548
27.08	0.0343
27.1	0.12005
27.12	0.205898
27.14	0.140826
27.16	0.075754
27.18	0.01078
27.2	0.080654
27.22	0.150626
27.24	0.220598
27.26	0.167874
27.28	0.11515
27.3	0.062426
27.32	0.134848
27.34	0.207172
27.36	0.279496
27.38	0.351918
27.4	0.424242
27.42	0.338884
27.44	0.253526
27.46	0.16807
27.48	0.082712
27.5	-0.002646
27.52	-0.088004
27.54	-0.012348
27.56	0.06321
27.58	0.138866
27.6	0.199822
27.62	0.260778
27.64	0.321734
27.66	0.38269
27.68	0.443646
27.7	0.356622
27.72	0.2695
27.74	0.182476
27.76	0.095452
27.78	0.008428
27.8	-0.130634
27.82	-0.269696
27.84	-0.408758
27.86	-0.275576
27.88	-0.142394
27.9	-0.009212
27.92	0.123872
27.94	0.257054
27.96	0.16562
27.98	0.074088
28	-0.017346
28.02	-0.108878
28.04	-0.200312
28.06	-0.291746
28.08	-0.383278
28.1	-0.239316
28.12	-0.095354
28.14	0.048608
28.16	0.19257
28.18	0.336532
28.2	0.201292
28.22	0.066052
28.24	-0.069188
28.26	-0.204428
28.28	-0.339668
28.3	-0.260974
28.32	-0.18228
28.34	-0.103586
28.36	-0.024892
28.38	-0.006174
28.4	0.012544
28.42	0.031262
28.44	0.04998
28.46	0.097902
28.48	0.145824
28.5	0.077518
28.52	0.009114
28.54	-0.05929
28.56	0.033516
28.58	0.126224
28.6	0.21903
28.62	0.311738
28.64	0.404544
28.66	0.265286
28.68	0.126126
28.7	-0.013132
28.72	-0.152292
28.74	-0.29155
28.76	-0.43071
28.78	-0.353976
28.8	-0.277144
28.82	-0.200312
28.84	-0.12348
28.86	-0.046648
28.88	0.030086
28.9	0.106918
28.92	0.096432
28.94	0.085848
28.96	0.075264
28.98	0.064778
29	0.120932
29.02	0.177086
29.04	0.23324
29.06	0.289394
29.08	0.345548
29.1	0.272832
29.12	0.200116
29.14	0.1274
29.16	-0.33467
29.18	-0.061544
29.2	-0.060858
29.22	-0.06027
29.24	-0.059682
29.26	-0.058996
29.28	-0.058408
29.3	-0.05782
29.32	-0.057134
29.34	-0.056546
29.36	-0.055958
29.38	-0.055272
29.4	-0.054684
29.42	-0.054096
29.44	-0.05341
29.46	-0.052822
29.48	-0.052136
29.5	-0.051548
29.52	-0.05096
29.54	-0.050274
29.56	-0.049686
29.58	-0.049098
